index,score,label
6190,0.29466687442497813,1
20745,0.2946472716287277,1
21223,0.2946212908519462,1
15479,0.29458269084076893,1
19275,0.29458150901561947,1
15425,0.2945797216091253,1
11043,0.2945451359281591,1
12696,0.2945117320723213,1
22873,0.29451170719769293,1
20179,0.29450830116408344,1
19116,0.29447238975319623,1
17329,0.2944682179027915,1
21152,0.2944672559200304,1
15429,0.294423126020661,1
12938,0.29439444742291493,1
20889,0.29439265803063397,1
5092,0.2943748201403069,1
20145,0.29436222539224766,1
20089,0.2943110061466325,1
23105,0.2942890926270552,1
10662,0.29428310123681695,1
20321,0.2942816166209846,1
2629,0.2942610761103806,1
20423,0.2942412292033132,1
6296,0.29423485122280324,1
13593,0.2942281704516525,1
21042,0.294207688591531,1
6158,0.29419847813534283,1
13281,0.29419179736417106,1
17343,0.2941754661523288,1
11240,0.29417175505067683,1
15456,0.29411306812430665,1
17787,0.2940972214692408,1
19061,0.2940749522320297,1
16727,0.2940742277402049,1
16693,0.2940643917853605,1
13377,0.29398840499752155,1
15356,0.29397993681987666,1
17174,0.29397916228555615,1
17167,0.2939624242207611,1
17305,0.29386815111651376,1
20880,0.2938646795782142,1
20902,0.29385821613911745,1
20929,0.2938307193665209,1
21060,0.2938273241815985,1
17709,0.2938226398466385,1
10709,0.2938199011025,1
10746,0.29378670586790806,1
3688,0.2937843847181497,1
3684,0.2937595853580354,1
3682,0.2937581007422136,1
17644,0.29375002958127205,1
19478,0.2937282626506957,1
20187,0.2937281449657151,1
3683,0.2937273629188437,1
3680,0.29369841291045024,1
20914,0.2936922241424359,1
20450,0.2936830136568643,1
3685,0.29367553727489826,1
15431,0.2935920125749013,1
17868,0.29352119053303566,1
2654,0.2934356297172291,1
17400,0.29343211358412774,1
20581,0.2934105548662835,1
17294,0.29340643559802915,1
21050,0.2934019603221701,1
3686,0.29335004045218316,1
21204,0.2933378718599053,1
20206,0.29333190201661424,1
20532,0.29329033277379335,1
6142,0.2932842584009518,1
20968,0.2931678697851285,1
21246,0.2931609506913537,1
3679,0.29311678847963424,1
10779,0.29305680857359034,1
3687,0.2930453282508996,1
11514,0.29302934318103974,1
20230,0.2930293431810187,1
21068,0.2930178735600386,1
3681,0.29301607504334093,1
20558,0.2930104826926528,1
20870,0.2929772147464114,1
17661,0.2929636013174997,1
23096,0.29290197930803774,1
19842,0.2928887441958338,1
20174,0.292864623551877,1
19911,0.2928605678753813,1
18395,0.29284464483012024,1
20879,0.29277217006583645,1
17582,0.2927391007891781,1
19889,0.2927336018431558,1
21206,0.29272395184036143,1
10860,0.2927175738598726,1
11055,0.29270421231752897,1
1446,0.2926897395596002,1
19988,0.2926522083450549,1
6391,0.29265150845610255,1
19347,0.2926440429580508,1
19618,0.29264330065016625,1
19187,0.29264007104681405,1
18009,0.29263736218690006,1
19823,0.2926329083394663,1
19338,0.2926199859058738,1
18001,0.2926140474426076,1
19131,0.29261212371804524,1
19610,0.29261033590305835,1
19980,0.2926081089793415,1
19123,0.29260736667141474,1
19815,0.2925902935895641,1
18398,0.2925521755145839,1
20122,0.2925403916701599,1
6180,0.2925238314960174,1
20404,0.29252109166457124,1
20525,0.29251960704873886,1
20396,0.2925081692309576,1
20731,0.2924977769202577,1
20723,0.2924781737154934,1
20114,0.2924777346067423,1
20517,0.2924762499909311,1
21758,0.2924565632618676,1
15468,0.29243299852066124,1
19400,0.2924266420871407,1
21175,0.29242324293035005,1
20847,0.29242175831453876,1
20855,0.2923790076550612,1
3273,0.29235779863552974,1
21059,0.29233933075677776,1
19168,0.29228599017494145,1
16585,0.2922655083441823,1
20592,0.2922437100042399,1
13154,0.29222380254233343,1
17801,0.292197958324601,1
17702,0.29216232754504623,1
10714,0.29215713074023314,1
18025,0.2920940436212272,1
17869,0.2920685253380676,1
20800,0.29202692471522185,1
20147,0.2919972637789371,1
17994,0.2919752659523628,1
17160,0.29196708700143575,1
16686,0.2919470582518644,1
21215,0.2918925669839649,1
11048,0.29187721789906385,1
19603,0.2918750543848493,1
10946,0.2918743120769437,1
17202,0.29187127943581875,1
11076,0.2918590993101108,1
17501,0.29183257595303636,1
11102,0.2918313307183846,1
13162,0.29182910379464655,1
13350,0.29181796917604097,1
20447,0.2918049924669491,1
24772,0.2917908719304604,1
20510,0.291780781280602,1
11096,0.2917743089190786,1
10982,0.2917738698103275,1
10773,0.29176168968464067,1
20765,0.29169140154103224,1
19243,0.29168400984197973,1
22442,0.2916836271011256,1
19685,0.2916765731989583,1
10915,0.29166353775124376,1
20786,0.2916539285901298,1
10872,0.29157176338986407,1
10762,0.29157027877405284,1
13304,0.2915439947981167,1
13286,0.2915395409506618,1
13320,0.2915365717190604,1
13312,0.2915239524846014,1
14147,0.2915191954379919,1
11116,0.2914840037671671,1
13241,0.29147687455575605,1
14270,0.29146365825451825,1
10838,0.29141955888880483,1
16657,0.291365528369637,1
13295,0.2913558563183271,1
10796,0.2913414492689233,1
20759,0.291313566816095,1
21238,0.2913128245082105,1
21077,0.29130573496504836,1
20873,0.2912478132267871,1
10802,0.2912455242592644,1
20377,0.2912378378455867,1
15418,0.29113765765809807,1
20439,0.2911332173746083,1
11509,0.29110528108476785,1
10944,0.29109257745027844,1
21086,0.2910332452029354,1
20026,0.29101664365310376,1
13388,0.2909737768050571,1
20168,0.2909169746806065,1
10865,0.2908860171823812,1
21516,0.2908342753036947,1
20582,0.2908254511331263,1
15390,0.2908142828210777,1
13252,0.29076603512050314,1
17514,0.29073975114458817,1
10969,0.2907345549892276,1
17442,0.29071825369036103,1
13382,0.2907179210160859,1
19869,0.290710101867322,1
22083,0.2907053071527101,1
19660,0.2906632915251928,1
19331,0.29063317325558335,1
20010,0.2905831358351176,1
20801,0.29055273259094827,1
15397,0.29053126715210753,1
15451,0.29052681330467367,1
10790,0.2905040116796658,1
15438,0.29050231714370345,1
10784,0.29049131843467324,1
20953,0.290470594259905,1
10819,0.2904653376579129,1
10976,0.29046058061130337,1
21154,0.290385971158452,1
20826,0.29038051715639857,1
26856,0.29035604950969585,1
17626,0.29025231629367815,1
20129,0.29022610354770334,1
11060,0.290172502383151,1
20420,0.29016566252915155,1
19145,0.29015634016832803,1
7576,0.29014635558633317,1
17240,0.2901264805624181,1
20788,0.2901236336764269,1
19039,0.29009604395241595,1
24818,0.2900952441334563,1
14548,0.290022253847708,1
13247,0.2899992423025912,1
4403,0.28992377100682276,1
10850,0.28989586197275885,1
24770,0.28989175464703776,1
21035,0.28988715380854535,1
19899,0.28983120930483836,1
22890,0.28977741177469823,1
19164,0.2897465548233604,1
24815,0.28971518248480216,1
16937,0.2896979450371065,1
6186,0.28967445554670673,1
16658,0.2896454823650504,1
17299,0.2896052536217139,1
25456,0.2895696901349185,1
16604,0.289434188223796,1
15436,0.28943270360798473,1
16624,0.28942973437634106,1
17172,0.2894282497605509,1
16612,0.2894223112972637,1
20506,0.2894193502724138,1
15449,0.28941711514192425,1
13479,0.28939454270553744,1
16691,0.28938013565613363,1
13690,0.28936976519701174,1
15395,0.289369001037507,1
17227,0.2893412324457596,1
17341,0.289340490137854,1
15294,0.28932682539635585,1
14518,0.2893231138568066,1
17349,0.289321932440171,1
10810,0.289293860649248,1
16632,0.2892819837227157,1
13471,0.28922496192340974,1
19481,0.28920928993305006,1
13223,0.28920684333447777,1
20164,0.28914261897731874,1
10882,0.28911188030757995,1
119,0.28901036182555506,1
20540,0.2889655493123316,1
20556,0.28891091280332626,1
17165,0.2888376862548002,1
21845,0.28881216561425027,1
17310,0.288610341365482,1
17507,0.28858479969747264,1
17389,0.28845145609325096,1
15316,0.2884077958362886,1
16590,0.288394434293945,1
13224,0.2883874817036436,1
5920,0.28835649306635314,1
15379,0.2883222631373507,1
22447,0.2883155043056198,1
15489,0.2883140977503677,1
15529,0.28828069389452987,1
13538,0.28825853025947457,1
17336,0.28812343022031195,1
16244,0.287964407965858,1
15444,0.2878220532098658,1
20982,0.2877967822883386,1
13543,0.2876260839222938,1
21828,0.2875278263230277,1
22618,0.2875255993993108,1
17586,0.2874760635174843,1
19392,0.28736418400418723,1
10757,0.2873224799881096,1
21400,0.2872908942693172,1
23108,0.2872481228531382,1
20075,0.2871591722484486,1
20352,0.2871279942583823,1
20214,0.28712354041094856,1
20416,0.28706939318386276,1
14330,0.286930425209694,1
20876,0.2868862418003327,1
21508,0.2868775332943757,1
19393,0.2868077883734218,1
20840,0.2864717815621804,1
17452,0.2864487700170214,1
21218,0.2864413689055769,1
20239,0.2862208416248474,1
21096,0.2862097070062418,1
21101,0.2862089646983362,1
20234,0.28619158841726766,1
21091,0.28615923006851113,1
20996,0.2861315973863392,1
21001,0.2861301127705279,1
21006,0.28612937046262227,1
16243,0.28601755378774835,1
21145,0.2857176102920823,1
10939,0.28571685442023265,1
1281,0.28527198265119974,1
17285,0.2852467975143357,1
15374,0.28519130042171603,1
13345,0.2851415793558561,1
17610,0.2851282178135336,1
13533,0.2851052062683957,1
20904,0.28487294585504946,1
17311,0.28477258829623603,1
17618,0.28469098657070085,1
2642,0.2838257115466646,1
21762,0.28369890763653727,1
3471,0.28359039993997787,1
20657,0.28335097428701067,1
20215,0.28332722043396713,1
21212,0.2831597918781411,1
13259,0.282975878744067,1
10785,0.28292636378911845,1
13868,0.2828725306553307,1
20621,0.2828694778993879,1
2941,0.28280726509756343,1
20648,0.28275246506915347,1
20907,0.2827201799853452,1
20639,0.282696185577732,1
1884,0.28268582282457433,1
20630,0.2826448825668578,1
130,0.28174177734382894,1
17814,0.28119993277068067,1
17874,0.28113891264947055,1
20942,0.2808587626733608,1
2299,0.28041332209585557,1
22619,0.28006837488116243,1
19705,0.27992933734014924,1
17686,0.27983408622085765,1
20898,0.2793310319177161,1
1431,0.2781453029800927,1
19043,0.27794000965910914,1
19138,0.2778627521256584,1
3427,0.2777959444139933,1
2568,0.277757344402795,1
27131,0.2777015905539461,1
20068,0.2776031876109675,1
20749,0.27750193139660617,1
22104,0.27729289052599876,1
2200,0.27723995579127186,1
19634,0.2771298903023431,1
4493,0.2770444920029484,1
126,0.27632417379572755,1
21829,0.27626998531846475,1
19749,0.2759490823401287,1
20885,0.2756896458837853,1
20126,0.2756371091003405,1
4258,0.2754252152575174,1
19462,0.27524685381063274,1
20827,0.27522732396697047,1
2047,0.2748601166398026,1
20546,0.27394653794929485,1
19755,0.27392683168146037,1
20052,0.27389569651884005,1
5108,0.27387581635444497,1
22108,0.2738318961262294,1
25613,0.2738112355665073,1
19692,0.27378080094229196,1
22064,0.27307459713682886,1
21820,0.27298690333412123,1
15462,0.2729609203377262,1
3360,0.2724928967227608,1
1429,0.2722901643718397,1
20828,0.27220748966756697,1
20131,0.27213564270065527,1
22621,0.2720472496357395,1
22622,0.2720472496357395,1
131,0.2720472496357395,1
23103,0.2720472496357395,1
21834,0.2720472496357395,1
21822,0.2720472496357395,1
145,0.2720472496357395,1
165,0.2720472496357395,1
19386,0.2720472496357395,1
22612,0.2720472496357395,1
19397,0.2720472496357395,1
19396,0.2720472496357395,1
23102,0.27193441883383024,1
20533,0.2717590521524245,1
19964,0.2716492847221703,1
26263,0.2715694656858443,1
121,0.27113490084684405,1
21823,0.27113490084684405,1
23091,0.27113490084684405,1
19387,0.27113490084684405,1
21833,0.2710985801299366,1
19091,0.27090792818168824,1
14500,0.27087950420708123,1
11890,0.27087950420708123,1
12179,0.27087950420708123,1
14387,0.27087950420708123,1
13238,0.27087950420708123,1
12178,0.27087950420708123,1
13519,0.27087950420708123,1
20758,0.27087950420708123,1
11456,0.27087950420708123,1
12153,0.27087950420708123,1
14400,0.27087950420708123,1
19598,0.27087950420708123,1
11692,0.27087950420708123,1
12154,0.27087950420708123,1
11675,0.27087950420708123,1
12573,0.27087950420708123,1
20882,0.27087950420708123,1
14378,0.27087950420708123,1
14377,0.27087950420708123,1
14499,0.27087950420708123,1
17762,0.27087950420708123,1
11693,0.27087950420708123,1
13043,0.27087950420708123,1
18011,0.27087950420708123,1
13044,0.27087950420708123,1
21197,0.27087950420708123,1
13207,0.27087950420708123,1
13200,0.27087950420708123,1
11507,0.27087950420708123,1
13206,0.27087950420708123,1
11506,0.27087950420708123,1
13208,0.27087950420708123,1
14507,0.2708661426647377,1
13047,0.2708602042014715,1
24777,0.2708559269147615,1
20883,0.27085099330742823,1
5929,0.27085099330742823,1
5928,0.27085099330742823,1
6035,0.27085099330742823,1
6189,0.27085099330742823,1
11438,0.27085099330742823,1
10935,0.27085099330742823,1
14044,0.27085099330742823,1
5927,0.27085099330742823,1
10934,0.27085099330742823,1
11469,0.27082976957727734,1
24774,0.27082741601510857,1
24778,0.27082741601510857,1
24775,0.27082741601510857,1
19623,0.2708224824077753,1
19624,0.2708224824077753,1
11560,0.2708224824077753,1
10733,0.2708224824077753,1
10736,0.2708224824077753,1
20818,0.2708224824077753,1
14305,0.2708224824077753,1
13226,0.2708224824077753,1
19767,0.2708224824077753,1
18380,0.2708224824077753,1
21232,0.2708224824077753,1
20009,0.2708224824077753,1
19352,0.2708224824077753,1
10854,0.2708224824077753,1
10853,0.2708224824077753,1
14306,0.2708224824077753,1
14315,0.2708224824077753,1
19350,0.2708224824077753,1
19351,0.2708224824077753,1
20659,0.2708224824077753,1
21177,0.2708224824077753,1
21178,0.2708224824077753,1
20752,0.2708224824077753,1
21248,0.2708224824077753,1
10717,0.2708224824077753,1
13391,0.2708224824077753,1
13390,0.2708224824077753,1
11678,0.2708224824077753,1
11679,0.2708224824077753,1
12358,0.2708224824077753,1
13392,0.2708224824077753,1
11161,0.2708224824077753,1
15497,0.2708224824077753,1
15507,0.2708224824077753,1
12528,0.2708224824077753,1
12529,0.2708224824077753,1
12537,0.2708224824077753,1
18012,0.2708224824077753,1
12360,0.2708224824077753,1
18014,0.2708224824077753,1
21114,0.2708224824077753,1
12621,0.2708224824077753,1
17796,0.2708224824077753,1
17797,0.2708224824077753,1
11108,0.2708224824077753,1
19384,0.2708224824077753,1
20865,0.2708224824077753,1
20866,0.2708224824077753,1
20867,0.2708224824077753,1
17181,0.2708224824077753,1
17180,0.2708224824077753,1
20667,0.2708224824077753,1
20668,0.2708224824077753,1
15299,0.2708224824077753,1
18013,0.2708224824077753,1
20083,0.2708224824077753,1
19354,0.2708224824077753,1
19075,0.2708224824077753,1
19355,0.2708224824077753,1
20085,0.2708224824077753,1
16635,0.2708224824077753,1
16636,0.2708224824077753,1
12070,0.2708224824077753,1
11762,0.2708224824077753,1
20864,0.2708224824077753,1
12337,0.2708224824077753,1
15454,0.2708224824077753,1
13733,0.2708224824077753,1
10804,0.2708224824077753,1
13743,0.2708224824077753,1
13744,0.2708224824077753,1
13745,0.2708224824077753,1
13754,0.2708224824077753,1
13755,0.2708224824077753,1
17810,0.2708224824077753,1
13732,0.2708224824077753,1
12543,0.2708224824077753,1
13229,0.2708224824077753,1
13227,0.2708224824077753,1
19996,0.2708224824077753,1
18015,0.2708224824077753,1
18016,0.2708224824077753,1
21156,0.2708224824077753,1
10824,0.2708224824077753,1
11677,0.2708224824077753,1
10919,0.2708224824077753,1
13487,0.2708224824077753,1
20860,0.2708224824077753,1
20859,0.2708224824077753,1
11516,0.2708224824077753,1
20680,0.2708224824077753,1
20679,0.2708224824077753,1
20678,0.2708224824077753,1
20677,0.2708224824077753,1
20676,0.2708224824077753,1
20675,0.2708224824077753,1
20674,0.2708224824077753,1
20863,0.2708224824077753,1
10841,0.2708224824077753,1
21105,0.2708224824077753,1
21106,0.2708224824077753,1
20861,0.2708224824077753,1
20862,0.2708224824077753,1
21113,0.2708224824077753,1
17714,0.2708224824077753,1
13778,0.2708224824077753,1
13779,0.2708224824077753,1
13758,0.2708224824077753,1
13759,0.2708224824077753,1
13760,0.2708224824077753,1
13761,0.2708224824077753,1
13762,0.2708224824077753,1
13765,0.2708224824077753,1
21107,0.2708224824077753,1
21108,0.2708224824077753,1
10842,0.2708224824077753,1
15322,0.2708224824077753,1
15323,0.2708224824077753,1
21103,0.2708224824077753,1
13326,0.2708224824077753,1
9934,0.2708224824077753,1
20925,0.2708224824077753,1
20924,0.2708224824077753,1
12289,0.2708224824077753,1
13766,0.2708224824077753,1
13011,0.2708224824077753,1
6503,0.2708224824077753,1
5925,0.2708224824077753,1
5924,0.2708224824077753,1
5936,0.2708224824077753,1
10748,0.2708224824077753,1
12072,0.2708224824077753,1
12073,0.2708224824077753,1
6502,0.2708224824077753,1
12662,0.2708224824077753,1
20673,0.2708224824077753,1
19099,0.2708224824077753,1
11603,0.2708224824077753,1
14523,0.2708224824077753,1
20670,0.2708224824077753,1
20671,0.2708224824077753,1
16593,0.2708224824077753,1
20669,0.2708224824077753,1
13010,0.2708224824077753,1
15453,0.2708224824077753,1
11891,0.2708224824077753,1
17632,0.2708224824077753,1
21109,0.2708224824077753,1
21110,0.2708224824077753,1
21111,0.2708224824077753,1
21112,0.2708224824077753,1
13009,0.2708224824077753,1
17179,0.2708224824077753,1
10689,0.2708224824077753,1
10688,0.2708224824077753,1
12287,0.2708224824077753,1
21522,0.2708224824077753,1
10691,0.2708224824077753,1
10690,0.2708224824077753,1
17558,0.2708224824077753,1
21524,0.2708224824077753,1
12078,0.2708224824077753,1
11001,0.2708224824077753,1
10962,0.2708224824077753,1
11426,0.2708224824077753,1
17607,0.2708224824077753,1
17392,0.2708224824077753,1
9751,0.2708224824077753,1
11223,0.2708224824077753,1
11225,0.2708224824077753,1
11224,0.2708224824077753,1
20736,0.2708224824077753,1
17559,0.2708224824077753,1
17631,0.2708224824077753,1
20735,0.2708224824077753,1
12547,0.2708224824077753,1
11425,0.2708224824077753,1
20963,0.2708224824077753,1
9929,0.2708224824077753,1
9933,0.2708224824077753,1
11002,0.2708224824077753,1
20769,0.2708224824077753,1
17608,0.2708224824077753,1
10953,0.2708224824077753,1
10952,0.2708224824077753,1
20964,0.2708224824077753,1
11826,0.2708224824077753,1
11488,0.2708224824077753,1
15321,0.2708224824077753,1
20571,0.2708224824077753,1
10986,0.2708224824077753,1
11436,0.2708224824077753,1
11435,0.2708224824077753,1
11437,0.2708224824077753,1
12222,0.2708224824077753,1
17561,0.2708224824077753,1
20536,0.2708224824077753,1
11489,0.2708224824077753,1
10684,0.2708224824077753,1
17562,0.2708224824077753,1
16248,0.2708224824077753,1
12506,0.2708224824077753,1
16249,0.2708224824077753,1
21768,0.2708224824077753,1
21769,0.2708224824077753,1
21770,0.2708224824077753,1
21767,0.2708224824077753,1
10989,0.2708224824077753,1
10990,0.2708224824077753,1
10991,0.2708224824077753,1
11490,0.2708224824077753,1
20557,0.2708224824077753,1
12231,0.2708224824077753,1
11427,0.2708224824077753,1
10856,0.2708224824077753,1
16813,0.2708222646613849,1
16814,0.2708222646613849,1
13160,0.27082174009986965,1
11920,0.27082086188238863,1
12458,0.2708195131761317,1
14505,0.2708178926507661,1
12344,0.2708158016366246,1
13764,0.2708158016366035,1
17659,0.27081431702079223,1
3854,0.27081319354479,1
12461,0.2708098631733374,1
13073,0.27080972726378305,1
12477,0.27080912086543174,1
11559,0.2708083785575472,1
11486,0.27080466701799794,1
12198,0.27080244009428106,1
14314,0.27080244009428106,1
11547,0.2707972439389205,1
11570,0.2707972439389205,1
11515,0.27079575932308814,1
6396,0.27079471381602793,1
12435,0.2707941387977015,1
11389,0.2707939715081223,1
6505,0.2707939715081223,1
17393,0.2707939715081223,1
17563,0.2707939715081223,1
11380,0.2707939715081223,1
13794,0.2707939715081223,1
13803,0.2707939715081223,1
12225,0.2707939715081223,1
20926,0.2707939715081223,1
11382,0.2707939715081223,1
10843,0.2707939715081223,1
11162,0.2707939715081223,1
19769,0.2707939715081223,1
21179,0.2707939715081223,1
11517,0.2707939715081223,1
14364,0.2707939715081223,1
20086,0.2707939715081223,1
18934,0.2707939715081223,1
12962,0.2707939715081223,1
14524,0.2707939715081223,1
8497,0.2707939715081223,1
12982,0.2707939715081223,1
12963,0.2707939715081223,1
12983,0.2707939715081223,1
21402,0.2707939715081223,1
14367,0.2707939715081223,1
11109,0.2707939715081223,1
17798,0.2707939715081223,1
13734,0.2707939715081223,1
7478,0.2707939715081223,1
7479,0.2707939715081223,1
18381,0.2707939715081223,1
18292,0.2707939715081223,1
13767,0.2707939715081223,1
11379,0.2707939715081223,1
13757,0.2707939715081223,1
13746,0.2707939715081223,1
6504,0.2707939715081223,1
13804,0.2707939715081223,1
13802,0.2707939715081223,1
12079,0.2707939715081223,1
10740,0.2707939715081223,1
13788,0.2707939715081223,1
3696,0.27078468264513705,1
3695,0.27078468264513705,1
16734,0.2707838823965769,1
12069,0.27078151956328467,1
9759,0.2707742323937826,1
11719,0.2707718695605114,1
12240,0.27077052085425446,1
20486,0.2707654606084693,1
13957,0.2707654606084693,1
13780,0.2707654606084693,1
13955,0.2707654606084693,1
13960,0.2707654606084693,1
13959,0.2707654606084693,1
13958,0.2707654606084693,1
13795,0.2707654606084693,1
13946,0.2707654606084693,1
13929,0.2707654606084693,1
20537,0.2707654606084693,1
15083,0.2707654606084693,1
17527,0.2707654606084693,1
19102,0.2707654606084693,1
12965,0.2707654606084693,1
20754,0.2707654606084693,1
6248,0.2707654606084693,1
6246,0.2707654606084693,1
13927,0.2707654606084693,1
13928,0.2707654606084693,1
13932,0.2707654606084693,1
13933,0.2707654606084693,1
13934,0.2707654606084693,1
6351,0.2707654606084693,1
18935,0.2707654606084693,1
21772,0.2707654606084693,1
13999,0.2707654606084693,1
7707,0.2707654606084693,1
7568,0.2707654606084693,1
7709,0.2707654606084693,1
17182,0.2707654606084693,1
14000,0.2707654606084693,1
14002,0.2707654606084693,1
13998,0.2707654606084693,1
20481,0.2707654606084693,1
8498,0.2707654606084693,1
6245,0.2707654606084693,1
6239,0.2707654606084693,1
6240,0.2707654606084693,1
6243,0.2707654606084693,1
20485,0.2707654606084693,1
14001,0.2707654606084693,1
15087,0.2707654606084693,1
21157,0.2707654606084693,1
21538,0.2707654606084693,1
10752,0.27076488559014283,1
15086,0.2707602644531088,1
17334,0.2707586439277433,1
12244,0.27075537149694506,1
11832,0.27075537149694506,1
15401,0.27075344777238275,1
12224,0.27075344777238275,1
11071,0.27075196315655037,1
20819,0.2707467670012109,1
12690,0.27074602469330533,1
12624,0.27074454007747295,1
19285,0.27074231315377717,1
11922,0.2707415708458504,1
17232,0.27074008623003915,1
19928,0.27073934392213356,1
17517,0.27073934392213356,1
11483,0.2707371169984166,1
6353,0.27073694970881634,1
12074,0.27073694970881634,1
11859,0.27073694970881634,1
12359,0.27073694970881634,1
12379,0.27073694970881634,1
11663,0.27073694970881634,1
11833,0.27073694970881634,1
11834,0.27073694970881634,1
11003,0.27073694970881634,1
14102,0.27073694970881634,1
11676,0.27073694970881634,1
14300,0.27073694970881634,1
20487,0.27073694970881634,1
11399,0.27073694970881634,1
11428,0.27073694970881634,1
19076,0.270736374690511,1
13483,0.27073489007469975,1
10884,0.270734147766773,1
17663,0.2707326631509617,1
19990,0.2707319208430561,1
11064,0.2707317535534769,1
10788,0.27073117853515044,1
22613,0.2707310853451675,1
11538,0.27073043622724485,1
11906,0.27072820930350683,1
3708,0.27072766084583105,1
12710,0.27072729970602205,1
12605,0.27072658877814126,1
19186,0.27072598237978995,1
20733,0.2707252400718843,1
11384,0.270725072782284,1
13084,0.27072449776399976,1
12485,0.27072152853235615,1
19548,0.2707207862244294,1
10765,0.2707182561015579,1
20124,0.27071707468492234,1
17459,0.27071707468490125,1
13130,0.27071559006909,1
19825,0.2707133631453731,1
11758,0.2707103939137295,1
13289,0.2707102580041541,1
10876,0.2707100907145749,1
20535,0.27070843880916334,1
14101,0.27070843880916334,1
5938,0.27070843880916334,1
12090,0.27070843880916334,1
14006,0.27070843880916334,1
11381,0.27070843880916334,1
16836,0.270708221062773,1
14554,0.27070742468210696,1
11892,0.27070742468210696,1
13352,0.2707051977583901,1
20820,0.27070445545046334,1
26869,0.2707018371140615,1
19135,0.2707014862188619,1
16638,0.27070000160302954,1
10822,0.270699698403875,1
14344,0.2706977746793126,1
20218,0.2706977746793126,1
11052,0.270697032371407,1
13007,0.2706952445564201,1
16696,0.2706948054476901,1
17580,0.27069406313976335,1
13324,0.2706925785239732,1
19627,0.2706903516002563,1
13353,0.2706903516002563,1
15533,0.27069035160023525,1
12196,0.27069035160023525,1
10988,0.27068886698442396,1
12467,0.2706881246764972,1
17291,0.2706873823686127,1
10764,0.2706873823686127,1
19133,0.2706873823685916,1
13104,0.27068501953529933,1
10890,0.27068471633614477,1
11806,0.27068336762990886,1
20406,0.27068292852115783,1
12233,0.2706821862132522,1
20051,0.27068144390534654,1
19284,0.2706807015974409,1
13263,0.2706807015974409,1
10686,0.27067995928953525,1
13054,0.27067992790951034,1
11104,0.27067921698162967,1
17761,0.2706768541483373,1
14033,0.2706765195691368,1
15297,0.2706762477500071,1
10951,0.27067594455083144,1
10874,0.2706747631341747,1
10829,0.2706747631341747,1
11051,0.2706740208262691,1
12436,0.27067388491671485,1
10775,0.2706725362104579,1
19547,0.27067179390255225,1
11744,0.27067179390255225,1
19957,0.2706695669788142,1
12234,0.27066808236300294,1
12429,0.2706679150734238,1
19991,0.2706673400551184,1
11081,0.2706665977472128,1
17635,0.2706665977471917,1
19626,0.2706643708234748,1
11939,0.2706643708234748,1
15235,0.27066302211723897,1
20990,0.27066288620764245,1
17460,0.2706621438997579,1
20988,0.27065991697601993,1
20527,0.2706591746681143,1
11142,0.2706591746681143,1
20342,0.27065843236020865,1
10777,0.270657690052303,1
24783,0.2706563506171906,1
17665,0.27065620543651286,1
19629,0.2706554631285861,1
11006,0.2706554631285861,1
11005,0.2706554631285861,1
12236,0.2706536753135992,1
17589,0.27065175158903687,1
14097,0.2706514170098574,1
15361,0.27064864644786,1
15301,0.27064773685033305,1
12235,0.27064729774162416,1
20219,0.27064729774160307,1
12996,0.2706456458361915,1
12403,0.2706456458361915,1
11682,0.27064534263701584,1
17302,0.27064432850995945,1
17629,0.2706435862020538,1
15402,0.2706428438941482,1
17290,0.2706421015862637,1
17315,0.27063690543090313,1
11938,0.2706346785071651,1
11475,0.2706339361992595,1
17715,0.2706317092755426,1
20708,0.27063096696763694,1
10831,0.27063096696763694,1
19134,0.2706272554281088,1
20407,0.27062577081227646,1
17712,0.27062428619646517,1
20084,0.2706235438885595,1
14045,0.27062290611020445,1
14047,0.27062290611020445,1
14046,0.27062290611020445,1
10776,0.2706220592727483,1
18382,0.2706210137656881,1
20483,0.27061774133488986,1
11008,0.27061730222613883,1
21131,0.2706150753024219,1
11775,0.2706109246541216,1
19077,0.27060795542249905,1
17216,0.27060110736174814,1
11937,0.2705975631117991,1
13333,0.2705968208038935,1
11923,0.2705960784959879,1
12902,0.27059439521055145,1
11757,0.2705916246485541,1
11069,0.2705905791414517,1
19768,0.2705893977248372,1
9758,0.27058865541691046,1
10886,0.27058568618528794,1
17332,0.27058568618528794,1
12071,0.27058271695364433,1
17634,0.270581232337833,1
11141,0.270581232337833,1
16697,0.2705804900299274,1
14100,0.27057644391119867,1
17292,0.27057009771920637,1
5123,0.2705615824675228,1
16594,0.2705589631006008,1
21233,0.27055761439436493,1
17579,0.2705574784847895,1
10887,0.27055629706813283,1
19958,0.27055376694526134,1
19625,0.2705463438661839,1
12075,0.27054263232665576,1
12550,0.27053801118960064,1
21235,0.2705373734112455,1
12539,0.2705359515554629,1
17331,0.27053224001593473,1
11913,0.2705313304184499,1
17391,0.2705307554001446,1
19956,0.27052110539732915,1
12548,0.2705062592391954,1
10734,0.2705062592391743,1
20961,0.2705010630838138,1
20962,0.2704943823126631,1
4537,0.27049169060517725,1
15320,0.2704914130810406,1
12533,0.2704899284652082,1
11740,0.27048844384939696,1
10970,0.2704877015414913,1
12109,0.2704803516119395,1
17588,0.2704684015359027,1
12449,0.2704675233184006,1
21115,0.2704669169200703,1
17533,0.2704619925838606,1
19622,0.27045800922518165,1
