length,duration,src_port,dst_port,src_ip,dst_ip,proto_BROWSER,proto_DNS,proto_HTTP,proto_MDNS,proto_QUIC,proto_SSDP,proto_TCP,proto_TLSv1.2,proto_TLSv1.3,proto_UDP,proto_UDP/XML,euclidean_to_mean,cosine_to_mean
1242,0.0,0,0,1746018351,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.524179838034231,-0.20174524406628594
1242,0.0,0,0,1746018351,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.524179838034231,-0.20174524406628594
1242,0.0,0,0,1746018351,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.524179838034231,-0.20174524406628594
1242,0.0,0,0,1746018351,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.524179838034231,-0.20174524406628594
1242,0.0,0,0,1746018351,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.524179838034231,-0.20174524406628594
1242,0.0,0,0,1746018351,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.524179838034231,-0.20174524406628594
157,0.0,0,0,1746018351,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.5372420398097304,-0.20481657179299279
88,0.00018299999999271677,0,0,3232258180,1746018351,False,False,False,False,True,False,False,False,False,False,False,1.8518481698773408,0.873396818201275
69,0.00012300000000209366,0,0,1746018351,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.5459432448842112,-0.20402164454722735
1292,0.001036999999996624,0,0,3232258180,1746018351,False,False,False,False,True,False,False,False,False,False,False,1.8371507644979848,0.8849917552860903
1292,4.80000000209202e-05,0,0,3232258180,1746018351,False,False,False,False,True,False,False,False,False,False,False,1.8385648447767635,0.8841211697798416
1292,2.99999999811007e-05,0,0,3232258180,1746018351,False,False,False,False,True,False,False,False,False,False,False,1.838591356216265,0.8841049647408805
1242,4.900000001839544e-05,0,0,1746018351,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.5240927045002381,-0.20174542694765435
1292,5.999999984851456e-06,0,0,3232258180,1746018351,False,False,False,False,True,False,False,False,False,False,False,1.8386267478594205,0.8840833380456713
143,3.300000000194814e-05,0,0,3232258180,1746018351,False,False,False,False,True,False,False,False,False,False,False,1.847439416957856,0.8756542926157664
1292,0.00017400000001543958,0,0,3232258180,1746018351,False,False,False,False,True,False,False,False,False,False,False,1.8383800398351013,0.8842342453105779
1292,3.5999999994373866e-05,0,0,3232258180,1746018351,False,False,False,False,True,False,False,False,False,False,False,1.8385825159941735,0.8841103678475526
1292,4.999999998744897e-05,0,0,3232258180,1746018351,False,False,False,False,True,False,False,False,False,False,False,1.8385619007699998,0.8841229695468743
1023,2.600000001962144e-05,0,0,1746018351,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.5121181029667385,-0.20433042631539883
1292,6.999999982326699e-06,0,0,3232258180,1746018351,False,False,False,False,True,False,False,False,False,False,False,1.8386252722252012,0.8840842396137355
143,3.2000000004472895e-05,0,0,3232258180,1746018351,False,False,False,False,True,False,False,False,False,False,False,1.847440883310682,0.8756534064816753
87,0.0003700000000037562,0,0,3232258180,1746018351,False,False,False,False,True,False,False,False,False,False,False,1.8516661169612365,0.8735146832854336
1242,0.00012699999999199463,0,0,1746018351,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.5239545094249387,-0.20174565095217104
1242,0.0,0,0,1746018351,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.524179838034231,-0.20174524406628594
159,0.0,0,0,1746018351,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.5370525496287433,-0.20483299943930317
87,8.700000000771979e-05,0,0,3232258180,1746018351,False,False,False,False,True,False,False,False,False,False,False,1.8520753322087444,0.8732677321368298
64,0.0010159999999928004,0,0,1746018351,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.5449680567432675,-0.20396829481998954
1224,0.0007569999999930133,0,0,1746018351,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.5215970931161005,-0.2019922434729585
91,0.0,0,0,2689558538,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.1870135255786358,-0.0717925073469298
66,0.001412000000016178,0,0,1746018351,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.5441048680458198,-0.20398298936660939
87,0.001524999999986676,0,0,3232258180,1746018351,False,False,False,False,True,False,False,False,False,False,False,1.8500665418193039,0.8744903450664667
88,0.002746999999999389,0,0,3232258180,1746018351,False,False,False,False,True,False,False,False,False,False,False,1.8484100435190944,0.8755111218550734
87,0.00018000000000029104,0,0,3232258180,2689558538,False,False,False,False,True,False,False,False,False,False,False,1.3213765011616763,0.4696052505296228
66,0.0010510000000181208,0,0,1746018351,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.544693460174734,-0.20398777521782824
69,9.299999999257125e-05,0,0,1746018351,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.5459955805138843,-0.20402158909094972
1242,0.0006789999999909924,0,0,1746018351,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.5229943362114595,-0.20174487644783026
1242,0.0,0,0,1746018351,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.524179838034231,-0.20174524406628594
1242,0.0,0,0,1746018351,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.524179838034231,-0.20174524406628594
1242,0.0,0,0,1746018351,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.524179838034231,-0.20174524406628594
1236,0.0,0,0,1746018351,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.523753406720973,-0.20182840201667956
64,0.00011500000002229172,0,0,1746018351,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.5464976441097782,-0.20397225325951093
64,0.00027699999998276326,0,0,1746018351,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.5462165706589772,-0.2039723406394581
88,0.003578000000004522,0,0,3232258180,1746018351,False,False,False,False,True,False,False,False,False,False,False,1.8474159615366217,0.8761410419954673
1242,0.00015700000000151704,0,0,1746018351,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.5239015234230937,-0.20174571514881215
1242,0.0017420000000072378,0,0,1746018351,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.5212334580512916,-0.20173169176920663
1003,0.0,0,0,1746018351,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.5114342244355359,-0.20451867304199917
1242,0.0,0,0,1746018351,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.524179838034231,-0.20174524406628594
381,0.0,0,0,1746018351,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.5197202818299504,-0.2061786396559782
88,0.000461000000001377,0,0,3232258180,1746018351,False,False,False,False,True,False,False,False,False,False,False,1.8514483717320676,0.8736384310526482
1292,0.0003899999999816828,0,0,3232258180,1746018351,False,False,False,False,True,False,False,False,False,False,False,1.8380663881721497,0.8844266230067561
1292,5.400000000577165e-05,0,0,3232258180,1746018351,False,False,False,False,True,False,False,False,False,False,False,1.8385560137815753,0.884126568605295
1292,5.699999999819738e-05,0,0,3232258180,1746018351,False,False,False,False,True,False,False,False,False,False,False,1.8385515994373693,0.8841292674828252
1292,3.000000000952241e-05,0,0,3232258180,1746018351,False,False,False,False,True,False,False,False,False,False,False,1.838591356216223,0.8841049647409062
149,2.7999999986150215e-05,0,0,3232258180,1746018351,False,False,False,False,True,False,False,False,False,False,False,1.8469645416560818,0.87590050362633
64,0.0005550000000198452,0,0,1746018351,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.545740416459458,-0.2039716749353864
88,0.001299999999986312,0,0,3232258180,1746018351,False,False,False,False,True,False,False,False,False,False,False,1.8502815919587836,0.8743494378766969
69,0.0008550000000013824,0,0,1746018351,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.5446944577379889,-0.2040192739004951
66,0.0005460000000141463,0,0,1746018351,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.5455389912397246,-0.20399153986653865
1292,1.9999999949504854e-06,0,0,3232258180,1746018351,False,False,False,False,True,False,False,False,False,False,False,1.83863265125056,0.8840797313771254
1292,7.80000000020209e-05,0,0,3232258180,1746018351,False,False,False,False,True,False,False,False,False,False,False,1.8385207205582728,0.8841481496344482
1292,9.399999999004649e-05,0,0,3232258180,1746018351,False,False,False,False,True,False,False,False,False,False,False,1.8384972190837876,0.8841625242987876
1292,4.500000000007276e-05,0,0,3232258180,1746018351,False,False,False,False,True,False,False,False,False,False,False,1.8385692614277764,0.88411846983191
146,3.8999999986799594e-05,0,0,3232258180,1746018351,False,False,False,False,True,False,False,False,False,False,False,1.8471889580021423,0.8757851805210212
66,4.00000001832268e-06,0,0,1746018351,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.5464751752627324,-0.2039917895266911
1292,0.0005060000000014497,0,0,3232258180,1746018351,False,False,False,False,True,False,False,False,False,False,False,1.8378995919601757,0.8845291717133296
1292,7.299999998622297e-05,0,0,3232258180,1746018351,False,False,False,False,True,False,False,False,False,False,False,1.838528069254785,0.8841436554700245
66,1.7000000013922545e-05,0,0,1746018351,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.5464523732205142,-0.20399182937322555
1292,3.9999999984274837e-05,0,0,3232258180,1746018351,False,False,False,False,True,False,False,False,False,False,False,1.8385766242214578,0.884113969125879
1292,3.800000001774606e-05,0,0,3232258180,1746018351,False,False,False,False,True,False,False,False,False,False,False,1.8385795699369076,0.8841121685660202
139,6.099999998809835e-05,0,0,3232258180,1746018351,False,False,False,False,True,False,False,False,False,False,False,1.8477223468533706,0.875510881359453
66,0.0007710000000145101,0,0,1746018351,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.5451590802210258,-0.2039902840982231
66,0.0013159999999743377,0,0,1746018351,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.5442601013634285,-0.20398443278618922
66,0.000181000000026188,0,0,1746018351,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.5461661826566135,-0.20399213874196792
1292,0.00013899999999011925,0,0,3232258180,1746018351,False,False,False,False,True,False,False,False,False,False,False,1.8384312384621229,0.8842028986084486
1292,6.8999999996322e-05,0,0,3232258180,1746018351,False,False,False,False,True,False,False,False,False,False,False,1.838533949749887,0.8841400594247938
1292,3.799999998932435e-05,0,0,3232258180,1746018351,False,False,False,False,True,False,False,False,False,False,False,1.8385795699369496,0.8841121685659946
1292,5.600000000072214e-05,0,0,3232258180,1746018351,False,False,False,False,True,False,False,False,False,False,False,1.838553070800001,0.884128367896627
140,4.500000000007276e-05,0,0,3232258180,1746018351,False,False,False,False,True,False,False,False,False,False,False,1.847664603821394,0.8755388550210603
1292,0.0003719999999987067,0,0,3232258180,1746018351,False,False,False,False,True,False,False,False,False,False,False,1.8380923734694814,0.8844106623244601
1292,4.5999999997548e-05,0,0,3232258180,1746018351,False,False,False,False,True,False,False,False,False,False,False,1.8385677891253511,0.8841193698541872
1292,4.0000000012696546e-05,0,0,3232258180,1746018351,False,False,False,False,True,False,False,False,False,False,False,1.8385766242214159,0.8841139691259048
1292,4.799999999249849e-05,0,0,3232258180,1746018351,False,False,False,False,True,False,False,False,False,False,False,1.8385648447768053,0.8841211697798159
66,1.8000000011397788e-05,0,0,1746018351,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.5464506199241665,-0.2039918323451458
140,2.0000000006348273e-05,0,0,3232258180,1746018351,False,False,False,False,True,False,False,False,False,False,False,1.8477012578252492,0.8755167093633405
1292,0.0003239999999777865,0,0,3232258180,1746018351,False,False,False,False,True,False,False,False,False,False,False,1.8381618030262339,0.8843680375534176
1292,4.600000002596971e-05,0,0,3232258180,1746018351,False,False,False,False,True,False,False,False,False,False,False,1.8385677891253094,0.884119369854213
1292,3.499999999689862e-05,0,0,3232258180,1746018351,False,False,False,False,True,False,False,False,False,False,False,1.8385839891509348,0.8841094674288729
1292,3.300000000194814e-05,0,0,3232258180,1746018351,False,False,False,False,True,False,False,False,False,False,False,1.838586935720754,0.8841076664725993
140,3.300000000194814e-05,0,0,3232258180,1746018351,False,False,False,False,True,False,False,False,False,False,False,1.8476821911114534,0.8755282281381885
67,0.0016259999999874708,0,0,1746018351,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.5436539257504427,-0.2039892400936538
66,0.00013599999999769352,0,0,1746018351,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.5462444400773543,-0.20399208952626116
1292,0.00022699999999531428,0,0,3232258180,1746018351,False,False,False,False,True,False,False,False,False,False,False,1.8383027097833646,0.8842816206292303
1292,6.8999999996322e-05,0,0,3232258180,1746018351,False,False,False,False,True,False,False,False,False,False,False,1.838533949749887,0.8841400594247938
1292,3.800000001774606e-05,0,0,3232258180,1746018351,False,False,False,False,True,False,False,False,False,False,False,1.8385795699369076,0.8841121685660202
1292,4.6999999995023245e-05,0,0,3232258180,1746018351,False,False,False,False,True,False,False,False,False,False,False,1.8385663169083608,0.884120269836823
140,5.600000000072214e-05,0,0,3232258180,1746018351,False,False,False,False,True,False,False,False,False,False,False,1.8476484928945507,0.8755485914112543
1292,0.00048599999999510146,0,0,3232258180,1746018351,False,False,False,False,True,False,False,False,False,False,False,1.8379282678296602,0.8845115290840169
1292,4.0000000012696546e-05,0,0,3232258180,1746018351,False,False,False,False,True,False,False,False,False,False,False,1.8385766242214159,0.8841139691259048
1292,2.99999999811007e-05,0,0,3232258180,1746018351,False,False,False,False,True,False,False,False,False,False,False,1.838591356216265,0.8841049647408805
1292,2.9000000012047167e-05,0,0,3232258180,1746018351,False,False,False,False,True,False,False,False,False,False,False,1.8385928298855758,0.8841040640844008
140,2.8999999983625457e-05,0,0,3232258180,1746018351,False,False,False,False,True,False,False,False,False,False,False,1.847688056262256,0.8755246845996114
1292,0.0002110000000072887,0,0,3232258180,1746018351,False,False,False,False,True,False,False,False,False,False,False,1.8383260294064006,0.8842673303951456
1292,4.3000000005122274e-05,0,0,3232258180,1746018351,False,False,False,False,True,False,False,False,False,False,False,1.83857220628893,0.8841166696684306
1292,4.999999998744897e-05,0,0,3232258180,1746018351,False,False,False,False,True,False,False,False,False,False,False,1.8385619007699998,0.8841229695468743
1292,3.2000000004472895e-05,0,0,3232258180,1746018351,False,False,False,False,True,False,False,False,False,False,False,1.838588409133812,0.8841067659350055
140,3.2000000004472895e-05,0,0,3232258180,1746018351,False,False,False,False,True,False,False,False,False,False,False,1.8476836572716095,0.8755273423118737
1292,0.0019149999999967804,0,0,3232258180,1746018351,False,False,False,False,True,False,False,False,False,False,False,1.8359655719223127,0.8857318967638791
1292,6.600000000389628e-05,0,0,3232258180,1746018351,False,False,False,False,True,False,False,False,False,False,False,1.8385383610183286,0.884137361974552
1292,5.600000000072214e-05,0,0,3232258180,1746018351,False,False,False,False,True,False,False,False,False,False,False,1.838553070800001,0.884128367896627
1292,3.499999999689862e-05,0,0,3232258180,1746018351,False,False,False,False,True,False,False,False,False,False,False,1.8385839891509348,0.8841094674288729
140,4.3000000005122274e-05,0,0,3232258180,1746018351,False,False,False,False,True,False,False,False,False,False,False,1.8476675341861517,0.8755370842627681
66,0.0,0,0,1746018351,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.5464821947091822,-0.20399177681356256
1292,0.0004910000000108994,0,0,3232258180,1746018351,False,False,False,False,True,False,False,False,False,False,False,1.8379210956550587,0.8845159412332437
1292,4.799999999249849e-05,0,0,3232258180,1746018351,False,False,False,False,True,False,False,False,False,False,False,1.8385648447768053,0.8841211697798159
1292,3.399999999942338e-05,0,0,3232258180,1746018351,False,False,False,False,True,False,False,False,False,False,False,1.8385854623931284,0.8841085669705553
1292,6.8999999996322e-05,0,0,3232258180,1746018351,False,False,False,False,True,False,False,False,False,False,False,1.838533949749887,0.8841400594247938
140,3.2000000004472895e-05,0,0,3232258180,1746018351,False,False,False,False,True,False,False,False,False,False,False,1.8476836572716095,0.8755273423118737
1292,0.001573000000007596,0,0,3232258180,1746018351,False,False,False,False,True,False,False,False,False,False,False,1.8364193730911778,0.8854472703594117
1292,7.399999998369822e-05,0,0,3232258180,1746018351,False,False,False,False,True,False,False,False,False,False,False,1.8385265993446096,0.8841445543822066
1292,3.699999999184911e-05,0,0,3232258180,1746018351,False,False,False,False,True,False,False,False,False,False,False,1.838581042922845,0.884111268226593
1292,5.000000001587068e-05,0,0,3232258180,1746018351,False,False,False,False,True,False,False,False,False,False,False,1.838561900769958,0.8841229695469
141,2.8999999983625457e-05,0,0,3232258180,1746018351,False,False,False,False,True,False,False,False,False,False,False,1.847607008197607,0.8755667605755634
66,0.0008240000000228065,0,0,1746018351,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.5450703357676263,-0.20398988975341364
1292,0.0006630000000029668,0,0,3232258180,1746018351,False,False,False,False,True,False,False,False,False,False,False,1.837675674879398,0.8846671133312275
1292,9.1999999995096e-05,0,0,3232258180,1746018351,False,False,False,False,True,False,False,False,False,False,False,1.8385001555718865,0.8841607280209233
1292,5.600000000072214e-05,0,0,3232258180,1746018351,False,False,False,False,True,False,False,False,False,False,False,1.838553070800001,0.884128367896627
1292,4.5999999997548e-05,0,0,3232258180,1746018351,False,False,False,False,True,False,False,False,False,False,False,1.8385677891253511,0.8841193698541872
140,5.600000000072214e-05,0,0,3232258180,1746018351,False,False,False,False,True,False,False,False,False,False,False,1.8476484928945507,0.8755485914112543
1242,0.0014249999999833562,0,0,1746018351,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.521746413900727,-0.20173723886087128
1292,0.0007410000000049877,0,0,3232258180,1746018351,False,False,False,False,True,False,False,False,False,False,False,1.837565213552858,0.8847352798124747
1292,9.500000001594344e-05,0,0,3232258180,1746018351,False,False,False,False,True,False,False,False,False,False,False,1.8384957509678634,0.8841634223782595
1242,2.2999999998774e-05,0,0,1746018351,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.52413890800055,-0.20174533395899846
190,0.0,0,0,1746018351,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.5341907832532542,-0.20507807671619516
66,0.0,0,0,1746018351,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.5464821947091822,-0.20399177681356256
66,0.0,0,0,1746018351,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.5464821947091822,-0.20399177681356256
1292,3.2000000004472895e-05,0,0,3232258180,1746018351,False,False,False,False,True,False,False,False,False,False,False,1.838588409133812,0.8841067659350055
1292,4.899999998997373e-05,0,0,3232258180,1746018351,False,False,False,False,True,False,False,False,False,False,False,1.838563372730685,0.8841220696831665
146,4.500000000007276e-05,0,0,3232258180,1746018351,False,False,False,False,True,False,False,False,False,False,False,1.847180163581725,0.8757904969468281
66,0.0004480000000057771,0,0,1746018351,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.5457060649664047,-0.2039918752919275
1242,0.0,0,0,1746018351,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.524179838034231,-0.20174524406628594
1242,0.0,0,0,1746018351,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.524179838034231,-0.20174524406628594
829,0.0,0,0,1746018351,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.5076959417400575,-0.20580826895241633
66,0.0,0,0,1746018351,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.5464821947091822,-0.20399177681356256
87,0.0009309999999800311,0,0,3232258180,1746018351,False,False,False,False,True,False,False,False,False,False,False,1.850875017828482,0.8739950531620321
66,0.0003860000000202035,0,0,1746018351,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.5458122663099765,-0.20399202126392726
1242,0.0,0,0,1746018351,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.524179838034231,-0.20174524406628594
138,0.0,0,0,1746018351,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.5390714843810218,-0.20465681630498983
834,0.0,0,0,1746018351,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.5077376649232337,-0.20578008871183184
66,0.0,0,0,1746018351,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.5464821947091822,-0.20399177681356256
1242,0.0005199999999945248,0,0,1746018351,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.523267703655632,-0.20174552400894036
87,0.00022899999999026477,0,0,3232258180,1746018351,False,False,False,False,True,False,False,False,False,False,False,1.8518691520318873,0.8733920310528371
1151,0.00018400000001861372,0,0,1746018351,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.5179707585279716,-0.20293413054806073
66,0.0,0,0,1746018351,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.5464821947091822,-0.20399177681356256
66,0.00042599999997605664,0,0,1746018351,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.5457437048198577,-0.2039919329626595
88,0.0010900000000049204,0,0,3232258180,1746018351,False,False,False,False,True,False,False,False,False,False,False,1.8505680202982933,0.8741740422594745
69,0.00026800000000548607,0,0,1746018351,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.5456915714919959,-0.20402174340266999
1242,0.002103000000005295,0,0,1746018351,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.5206619082486972,-0.20172369804859122
942,0.0,0,0,1746018351,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.5095884867216829,-0.20504271342132085
1160,0.0,0,0,1746018351,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.5188236123180907,-0.20282277312839375
1242,0.0,0,0,1746018351,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.524179838034231,-0.20174524406628594
1242,0.0,0,0,1746018351,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.524179838034231,-0.20174524406628594
1242,0.0,0,0,1746018351,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.524179838034231,-0.20174524406628594
890,0.0,0,0,1746018351,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.5084709024226906,-0.20542835389349212
1242,0.0,0,0,1746018351,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.524179838034231,-0.20174524406628594
1242,0.0,0,0,1746018351,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.524179838034231,-0.20174524406628594
449,0.0,0,0,1746018351,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.515900392293933,-0.2063940364769091
87,0.0006889999999941665,0,0,3232258180,1746018351,False,False,False,False,True,False,False,False,False,False,False,1.8512129973794624,0.8737893320974475
1242,0.0001880000000085147,0,0,1746018351,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.5238468680923258,-0.20174576866502722
480,0.0,0,0,1746018351,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.5143938315632899,-0.20646056887905023
1242,0.0,0,0,1746018351,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.524179838034231,-0.20174524406628594
1242,0.0,0,0,1746018351,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.524179838034231,-0.20174524406628594
1242,0.0,0,0,1746018351,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.524179838034231,-0.20174524406628594
87,0.0002409999999883894,0,0,3232258180,1746018351,False,False,False,False,True,False,False,False,False,False,False,1.8518518067599774,0.8734024994761848
1242,8.199999999192187e-05,0,0,1746018351,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.5240341612991277,-0.20174553178154742
1242,0.0,0,0,1746018351,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.524179838034231,-0.20174524406628594
1242,0.0,0,0,1746018351,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.524179838034231,-0.20174524406628594
1242,0.0,0,0,1746018351,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.524179838034231,-0.20174524406628594
497,0.0,0,0,1746018351,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.5136303405491052,-0.20648855848277425
64,0.0,0,0,1746018351,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.5466987804252823,-0.20397197907929474
87,0.00021900000001551234,0,0,3232258180,1746018351,False,False,False,False,True,False,False,False,False,False,False,1.8518836157600047,0.8733833031140217
1242,0.0013539999999920838,0,0,1746018351,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.521862720655085,-0.20173829284087746
1242,0.0,0,0,1746018351,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.524179838034231,-0.20174524406628594
1242,0.0,0,0,1746018351,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.524179838034231,-0.20174524406628594
1242,0.0,0,0,1746018351,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.524179838034231,-0.20174524406628594
1242,0.0,0,0,1746018351,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.524179838034231,-0.20174524406628594
1242,0.0,0,0,1746018351,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.524179838034231,-0.20174524406628594
263,0.0,0,0,1746018351,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.5280143217225979,-0.20558310857603615
1242,0.003993000000008351,0,0,1746018351,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.517889255506209,-0.20165256123972458
524,0.0,0,0,1746018351,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.5125092066701156,-0.20652058048604988
1242,0.0,0,0,1746018351,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.524179838034231,-0.20174524406628594
206,0.0,0,0,1746018351,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.5327692806492021,-0.20519749092516779
1242,0.0,0,0,1746018351,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.524179838034231,-0.20174524406628594
139,0.0,0,0,1746018351,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.5389738782195697,-0.20466539051124186
347,0.0,0,0,2527795979,3232258180,False,False,False,False,False,False,False,True,False,False,False,5.335815995502759,-0.20571910751344968
404,0.0,0,0,2527795979,3232258180,False,False,False,False,False,False,False,True,False,False,False,5.334805951388243,-0.20568561220438006
92,0.0,0,0,2527795979,3232258180,False,False,False,False,False,False,False,True,False,False,False,5.342081900216922,-0.20580146432082305
54,0.00019599999998831663,58983,443,3232258180,2527795979,False,False,False,False,False,False,True,False,False,False,False,4.9482032978757555,-0.3447569922465881
1242,8.700000000771979e-05,0,0,1746018351,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.5240253008474551,-0.20174554637810108
1242,0.0,0,0,1746018351,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.524179838034231,-0.20174524406628594
1242,0.0,0,0,1746018351,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.524179838034231,-0.20174524406628594
1242,0.0,0,0,1746018351,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.524179838034231,-0.20174524406628594
91,0.0,0,0,1746018351,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.54382366682018,-0.20423326207230197
87,0.00017299999998954263,0,0,3232258180,1746018351,False,False,False,False,True,False,False,False,False,False,False,1.8519502582068577,0.8733431048088307
1163,0.00020600000001991248,0,0,1746018351,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.5186356747116436,-0.2027865869327755
1162,0.0,0,0,1746018351,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.51894210392368,-0.2027980234229551
89,0.00011499999999387,0,0,3232258180,1746018351,False,False,False,False,True,False,False,False,False,False,False,1.8518595024729687,0.8733821703319948
89,6.700000000137152e-05,0,0,3232258180,1746018351,False,False,False,False,True,False,False,False,False,False,False,1.8519294766518017,0.8733400190584872
89,7.499999998117346e-05,0,0,3232258180,1746018351,False,False,False,False,True,False,False,False,False,False,False,1.8519178007140138,0.8733470504512072
89,6.800000002726847e-05,0,0,3232258180,1746018351,False,False,False,False,True,False,False,False,False,False,False,1.8519280168626018,0.8733408981177835
64,0.002511999999995851,0,0,1746018351,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.542610113984684,-0.20393767432129195
64,0.00020599999999149077,0,0,1746018351,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.5463394307770655,-0.20397234539294684
89,0.0010479999999972733,0,0,3232258180,1746018351,False,False,False,False,True,False,False,False,False,False,False,1.8505382353970683,0.8741837631403847
